,index,ДАТА ВРЕМЯ,КОЛИЧЕСТВО ЗАКАЗОВ
4947,13779.0,2018-06-04 16:30:00,12.0
4948,13780.0,2018-06-04 16:40:00,12.0
4949,13781.0,2018-06-04 16:50:00,
4950,13782.0,2018-06-04 17:00:00,19.0
4951,13783.0,2018-06-04 17:10:00,15.0
4952,13784.0,2018-06-04 17:20:00,10.0
4953,13785.0,2018-06-04 17:30:00,14.0
4954,13786.0,2018-06-04 17:40:00,12.0
4955,13787.0,2018-06-04 17:50:00,18.0
4956,13788.0,2018-06-04 18:00:00,7.0
4957,13789.0,2018-06-04 18:10:00,7.0
4958,13790.0,2018-06-04 18:20:00,5.0
4959,13791.0,2018-06-04 18:30:00,10.0
4960,13792.0,2018-06-04 18:40:00,12.0
4961,13793.0,2018-06-04 18:50:00,6.0
4962,13794.0,2018-06-04 19:00:00,2.0
4963,13795.0,2018-06-04 19:10:00,2.0
4964,13796.0,2018-06-04 19:20:00,6.0
4965,13797.0,2018-06-04 19:30:00,6.0
4966,13798.0,2018-06-04 19:40:00,8.0
4967,13799.0,2018-06-04 19:50:00,12.0
4968,13800.0,2018-06-04 20:00:00,10.0
4969,13801.0,2018-06-04 20:10:00,9.0
4970,13802.0,2018-06-04 20:20:00,13.0
4971,13803.0,2018-06-04 20:30:00,18.0
4972,13804.0,2018-06-04 20:40:00,16.0
4973,13805.0,2018-06-04 20:50:00,14.0
4974,13806.0,2018-06-04 21:00:00,12.0
4975,13807.0,2018-06-04 21:10:00,12.0
4976,13808.0,2018-06-04 21:20:00,14.0
4977,13809.0,2018-06-04 21:30:00,12.0
4978,13810.0,2018-06-04 21:40:00,17.0
4979,13811.0,2018-06-04 21:50:00,8.0
4980,13812.0,2018-06-04 22:00:00,11.0
4981,13813.0,2018-06-04 22:10:00,22.0
4982,13814.0,2018-06-04 22:20:00,22.0
4983,13815.0,2018-06-04 22:30:00,15.0
4984,13816.0,2018-06-04 22:40:00,11.0
4985,13817.0,2018-06-04 22:50:00,11.0
4986,13818.0,2018-06-04 23:00:00,6.0
4987,13819.0,2018-06-04 23:10:00,9.0
4988,13820.0,2018-06-04 23:20:00,11.0
4989,13821.0,2018-06-04 23:30:00,14.0
4990,13822.0,2018-06-04 23:40:00,18.0
4991,13823.0,2018-06-04 23:50:00,15.0
4992,13824.0,2018-06-05 00:00:00,16.0
4993,13825.0,2018-06-05 00:10:00,14.0
4994,13826.0,2018-06-05 00:20:00,6.0
4995,13827.0,2018-06-05 00:30:00,15.0
4996,13828.0,2018-06-05 00:40:00,22.0
4997,13829.0,2018-06-05 00:50:00,16.0
4998,13830.0,2018-06-05 01:00:00,13.0
4999,13831.0,2018-06-05 01:10:00,11.0
5000,13832.0,2018-06-05 01:20:00,7.0
5001,13833.0,2018-06-05 01:30:00,5.0
5002,13834.0,2018-06-05 01:40:00,
5003,13835.0,2018-06-05 01:50:00,7.0
5004,13836.0,2018-06-05 02:00:00,28.0
5005,13837.0,2018-06-05 02:10:00,23.0
5006,13838.0,2018-06-05 02:20:00,13.0
5007,13839.0,2018-06-05 02:30:00,12.0
5008,13840.0,2018-06-05 02:40:00,2.0
5009,13841.0,2018-06-05 02:50:00,3.0
5010,13842.0,2018-06-05 03:00:00,14.0
5011,13843.0,2018-06-05 03:10:00,8.0
5012,13844.0,2018-06-05 03:20:00,13.0
5013,13845.0,2018-06-05 03:30:00,9.0
5014,13846.0,2018-06-05 03:40:00,4.0
5015,13847.0,2018-06-05 03:50:00,1.0
5016,13848.0,2018-06-05 04:00:00,4.0
5017,13849.0,2018-06-05 04:10:00,5.0
5018,13850.0,2018-06-05 04:20:00,11.0
5019,13851.0,2018-06-05 04:30:00,9.0
5020,13852.0,2018-06-05 04:40:00,8.0
5021,13853.0,2018-06-05 04:50:00,6.0
5022,13854.0,2018-06-05 05:00:00,8.0
5023,13855.0,2018-06-05 05:10:00,6.0
5024,13856.0,2018-06-05 05:20:00,19.0
5025,13857.0,2018-06-05 05:30:00,
5026,13858.0,2018-06-05 05:40:00,11.0
5027,13859.0,2018-06-05 05:50:00,17.0
5028,13860.0,2018-06-05 06:00:00,10.0
5029,13861.0,2018-06-05 06:10:00,8.0
5030,13862.0,2018-06-05 06:20:00,1.0
5031,13863.0,2018-06-05 06:30:00,2.0
5032,13864.0,2018-06-05 06:40:00,2.0
5033,13865.0,2018-06-05 06:50:00,1.0
5034,13866.0,2018-06-05 07:00:00,2.0
5035,13867.0,2018-06-05 07:10:00,0.0
5036,13868.0,2018-06-05 07:20:00,0.0
5037,13869.0,2018-06-05 07:30:00,2.0
5038,13870.0,2018-06-05 07:40:00,1.0
5039,13871.0,2018-06-05 07:50:00,1.0
5040,13872.0,2018-06-05 08:00:00,10.0
5041,13873.0,2018-06-05 08:10:00,7.0
5042,13874.0,2018-06-05 08:20:00,6.0
5043,13875.0,2018-06-05 08:30:00,15.0
5044,13876.0,2018-06-05 08:40:00,10.0
5045,13877.0,2018-06-05 08:50:00,10.0
5046,13878.0,2018-06-05 09:00:00,17.0
5047,13879.0,2018-06-05 09:10:00,20.0
5048,13880.0,2018-06-05 09:20:00,6.0
5049,13881.0,2018-06-05 09:30:00,8.0
5050,13882.0,2018-06-05 09:40:00,7.0
5051,13883.0,2018-06-05 09:50:00,8.0
5052,13884.0,2018-06-05 10:00:00,15.0
5053,13885.0,2018-06-05 10:10:00,16.0
5054,13886.0,2018-06-05 10:20:00,9.0
5055,13887.0,2018-06-05 10:30:00,7.0
5056,13888.0,2018-06-05 10:40:00,21.0
5057,13889.0,2018-06-05 10:50:00,23.0
5058,13890.0,2018-06-05 11:00:00,13.0
5059,13891.0,2018-06-05 11:10:00,6.0
5060,13892.0,2018-06-05 11:20:00,1.0
5061,13893.0,2018-06-05 11:30:00,9.0
5062,13894.0,2018-06-05 11:40:00,17.0
5063,13895.0,2018-06-05 11:50:00,11.0
5064,13896.0,2018-06-05 12:00:00,16.0
5065,13897.0,2018-06-05 12:10:00,8.0
5066,13898.0,2018-06-05 12:20:00,8.0
5067,13899.0,2018-06-05 12:30:00,9.0
5068,13900.0,2018-06-05 12:40:00,14.0
5069,13901.0,2018-06-05 12:50:00,4.0
5070,13902.0,2018-06-05 13:00:00,5.0
5071,13903.0,2018-06-05 13:10:00,6.0
5072,13904.0,2018-06-05 13:20:00,7.0
5073,13905.0,2018-06-05 13:30:00,6.0
5074,13906.0,2018-06-05 13:40:00,4.0
5075,13907.0,2018-06-05 13:50:00,5.0
5076,13908.0,2018-06-05 14:00:00,8.0
5077,13909.0,2018-06-05 14:10:00,7.0
5078,13910.0,2018-06-05 14:20:00,6.0
5079,13911.0,2018-06-05 14:30:00,10.0
5080,13912.0,2018-06-05 14:40:00,10.0
5081,13913.0,2018-06-05 14:50:00,14.0
5082,13914.0,2018-06-05 15:00:00,13.0
5083,13915.0,2018-06-05 15:10:00,8.0
5084,13916.0,2018-06-05 15:20:00,14.0
5085,13917.0,2018-06-05 15:30:00,5.0
5086,13918.0,2018-06-05 15:40:00,9.0
5087,13919.0,2018-06-05 15:50:00,20.0
5088,13920.0,2018-06-05 16:00:00,23.0
5089,13921.0,2018-06-05 16:10:00,20.0
5090,13922.0,2018-06-05 16:20:00,15.0
5091,13923.0,2018-06-05 16:30:00,19.0
5092,13924.0,2018-06-05 16:40:00,16.0
5093,13925.0,2018-06-05 16:50:00,20.0
5094,13926.0,2018-06-05 17:00:00,17.0
5095,13927.0,2018-06-05 17:10:00,17.0
5096,13928.0,2018-06-05 17:20:00,17.0
5097,13929.0,2018-06-05 17:30:00,10.0
5098,13930.0,2018-06-05 17:40:00,9.0
5099,13931.0,2018-06-05 17:50:00,8.0
5100,13932.0,2018-06-05 18:00:00,10.0
5101,13933.0,2018-06-05 18:10:00,4.0
5102,13934.0,2018-06-05 18:20:00,6.0
5103,13935.0,2018-06-05 18:30:00,17.0
5104,13936.0,2018-06-05 18:40:00,11.0
5105,13937.0,2018-06-05 18:50:00,12.0
5106,13938.0,2018-06-05 19:00:00,4.0
5107,13939.0,2018-06-05 19:10:00,4.0
5108,13940.0,2018-06-05 19:20:00,6.0
5109,13941.0,2018-06-05 19:30:00,4.0
5110,13942.0,2018-06-05 19:40:00,7.0
5111,13943.0,2018-06-05 19:50:00,8.0
5112,13944.0,2018-06-05 20:00:00,5.0
5113,13945.0,2018-06-05 20:10:00,4.0
5114,13946.0,2018-06-05 20:20:00,6.0
5115,13947.0,2018-06-05 20:30:00,17.0
5116,13948.0,2018-06-05 20:40:00,18.0
5117,13949.0,2018-06-05 20:50:00,16.0
5118,13950.0,2018-06-05 21:00:00,9.0
5119,13951.0,2018-06-05 21:10:00,10.0
5120,13952.0,2018-06-05 21:20:00,12.0
5121,13953.0,2018-06-05 21:30:00,23.0
5122,13954.0,2018-06-05 21:40:00,17.0
5123,13955.0,2018-06-05 21:50:00,10.0
5124,13956.0,2018-06-05 22:00:00,4.0
5125,13957.0,2018-06-05 22:10:00,6.0
5126,13958.0,2018-06-05 22:20:00,5.0
5127,13959.0,2018-06-05 22:30:00,13.0
5128,13960.0,2018-06-05 22:40:00,14.0
5129,13961.0,2018-06-05 22:50:00,15.0
5130,13962.0,2018-06-05 23:00:00,21.0
5131,13963.0,2018-06-05 23:10:00,12.0
5132,13964.0,2018-06-05 23:20:00,13.0
5133,13965.0,2018-06-05 23:30:00,14.0
5134,13966.0,2018-06-05 23:40:00,17.0
5135,13967.0,2018-06-05 23:50:00,25.0
5136,13968.0,2018-06-06 00:00:00,
5137,13969.0,2018-06-06 00:10:00,15.0
5138,13970.0,2018-06-06 00:20:00,22.0
5139,13971.0,2018-06-06 00:30:00,14.0
5140,13972.0,2018-06-06 00:40:00,29.0
5141,13973.0,2018-06-06 00:50:00,27.0
5142,13974.0,2018-06-06 01:00:00,12.0
5143,13975.0,2018-06-06 01:10:00,10.0
5144,13976.0,2018-06-06 01:20:00,
5145,13977.0,2018-06-06 01:30:00,5.0
5146,13978.0,2018-06-06 01:40:00,6.0
5147,13979.0,2018-06-06 01:50:00,6.0
5148,13980.0,2018-06-06 02:00:00,17.0
5149,13981.0,2018-06-06 02:10:00,37.0
5150,13982.0,2018-06-06 02:20:00,12.0
5151,13983.0,2018-06-06 02:30:00,5.0
5152,13984.0,2018-06-06 02:40:00,5.0
5153,13985.0,2018-06-06 02:50:00,14.0
5154,13986.0,2018-06-06 03:00:00,18.0
5155,13987.0,2018-06-06 03:10:00,19.0
5156,13988.0,2018-06-06 03:20:00,18.0
5157,13989.0,2018-06-06 03:30:00,
5158,13990.0,2018-06-06 03:40:00,
5159,13991.0,2018-06-06 03:50:00,6.0
5160,13992.0,2018-06-06 04:00:00,3.0
5161,13993.0,2018-06-06 04:10:00,6.0
5162,13994.0,2018-06-06 04:20:00,14.0
5163,13995.0,2018-06-06 04:30:00,15.0
5164,13996.0,2018-06-06 04:40:00,8.0
5165,13997.0,2018-06-06 04:50:00,9.0
5166,13998.0,2018-06-06 05:00:00,3.0
5167,13999.0,2018-06-06 05:10:00,11.0
5168,14000.0,2018-06-06 05:20:00,4.0
5169,14001.0,2018-06-06 05:30:00,6.0
5170,14002.0,2018-06-06 05:40:00,0.0
5171,14003.0,2018-06-06 05:50:00,0.0
5172,14004.0,2018-06-06 06:00:00,4.0
5173,14005.0,2018-06-06 06:10:00,1.0
5174,14006.0,2018-06-06 06:20:00,3.0
5175,14007.0,2018-06-06 06:30:00,3.0
5176,14008.0,2018-06-06 06:40:00,1.0
5177,14009.0,2018-06-06 06:50:00,0.0
5178,14010.0,2018-06-06 07:00:00,4.0
5179,14011.0,2018-06-06 07:10:00,8.0
5180,14012.0,2018-06-06 07:20:00,10.0
5181,14013.0,2018-06-06 07:30:00,4.0
5182,14014.0,2018-06-06 07:40:00,10.0
5183,14015.0,2018-06-06 07:50:00,11.0
5184,14016.0,2018-06-06 08:00:00,19.0
5185,14017.0,2018-06-06 08:10:00,16.0
5186,14018.0,2018-06-06 08:20:00,16.0
5187,14019.0,2018-06-06 08:30:00,13.0
5188,14020.0,2018-06-06 08:40:00,13.0
5189,14021.0,2018-06-06 08:50:00,6.0
5190,14022.0,2018-06-06 09:00:00,9.0
5191,14023.0,2018-06-06 09:10:00,6.0
5192,14024.0,2018-06-06 09:20:00,9.0
5193,14025.0,2018-06-06 09:30:00,13.0
5194,14026.0,2018-06-06 09:40:00,24.0
5195,14027.0,2018-06-06 09:50:00,22.0
5196,14028.0,2018-06-06 10:00:00,26.0
5197,14029.0,2018-06-06 10:10:00,14.0
5198,14030.0,2018-06-06 10:20:00,11.0
5199,14031.0,2018-06-06 10:30:00,10.0
5200,14032.0,2018-06-06 10:40:00,11.0
5201,14033.0,2018-06-06 10:50:00,10.0
5202,14034.0,2018-06-06 11:00:00,10.0
5203,14035.0,2018-06-06 11:10:00,8.0
5204,14036.0,2018-06-06 11:20:00,3.0
5205,14037.0,2018-06-06 11:30:00,13.0
5206,14038.0,2018-06-06 11:40:00,15.0
5207,14039.0,2018-06-06 11:50:00,24.0
5208,14040.0,2018-06-06 12:00:00,15.0
5209,14041.0,2018-06-06 12:10:00,15.0
5210,14042.0,2018-06-06 12:20:00,8.0
5211,14043.0,2018-06-06 12:30:00,15.0
5212,14044.0,2018-06-06 12:40:00,12.0
5213,14045.0,2018-06-06 12:50:00,7.0
5214,14046.0,2018-06-06 13:00:00,7.0
5215,14047.0,2018-06-06 13:10:00,10.0
5216,14048.0,2018-06-06 13:20:00,13.0
5217,14049.0,2018-06-06 13:30:00,8.0
5218,14050.0,2018-06-06 13:40:00,12.0
5219,14051.0,2018-06-06 13:50:00,15.0
5220,14052.0,2018-06-06 14:00:00,16.0
5221,14053.0,2018-06-06 14:10:00,10.0
5222,14054.0,2018-06-06 14:20:00,9.0
5223,14055.0,2018-06-06 14:30:00,3.0
5224,14056.0,2018-06-06 14:40:00,14.0
5225,14057.0,2018-06-06 14:50:00,15.0
5226,14058.0,2018-06-06 15:00:00,13.0
5227,14059.0,2018-06-06 15:10:00,10.0
5228,14060.0,2018-06-06 15:20:00,8.0
5229,14061.0,2018-06-06 15:30:00,9.0
5230,14062.0,2018-06-06 15:40:00,8.0
5231,14063.0,2018-06-06 15:50:00,17.0
5232,14064.0,2018-06-06 16:00:00,18.0
5233,14065.0,2018-06-06 16:10:00,18.0
5234,14066.0,2018-06-06 16:20:00,14.0
5235,14067.0,2018-06-06 16:30:00,23.0
5236,14068.0,2018-06-06 16:40:00,17.0
5237,14069.0,2018-06-06 16:50:00,9.0
5238,14070.0,2018-06-06 17:00:00,10.0
5239,14071.0,2018-06-06 17:10:00,8.0
5240,14072.0,2018-06-06 17:20:00,14.0
5241,14073.0,2018-06-06 17:30:00,9.0
5242,14074.0,2018-06-06 17:40:00,11.0
5243,14075.0,2018-06-06 17:50:00,14.0
5244,14076.0,2018-06-06 18:00:00,7.0
5245,14077.0,2018-06-06 18:10:00,7.0
5246,14078.0,2018-06-06 18:20:00,13.0
5247,14079.0,2018-06-06 18:30:00,14.0
5248,14080.0,2018-06-06 18:40:00,7.0
5249,14081.0,2018-06-06 18:50:00,2.0
5250,14082.0,2018-06-06 19:00:00,6.0
5251,14083.0,2018-06-06 19:10:00,8.0
5252,14084.0,2018-06-06 19:20:00,13.0
5253,14085.0,2018-06-06 19:30:00,14.0
5254,14086.0,2018-06-06 19:40:00,22.0
5255,14087.0,2018-06-06 19:50:00,21.0
5256,14088.0,2018-06-06 20:00:00,18.0
5257,14089.0,2018-06-06 20:10:00,13.0
5258,14090.0,2018-06-06 20:20:00,21.0
5259,14091.0,2018-06-06 20:30:00,19.0
5260,14092.0,2018-06-06 20:40:00,12.0
5261,14093.0,2018-06-06 20:50:00,16.0
5262,14094.0,2018-06-06 21:00:00,13.0
5263,14095.0,2018-06-06 21:10:00,11.0
5264,14096.0,2018-06-06 21:20:00,20.0
5265,14097.0,2018-06-06 21:30:00,20.0
5266,14098.0,2018-06-06 21:40:00,12.0
5267,14099.0,2018-06-06 21:50:00,13.0
5268,14100.0,2018-06-06 22:00:00,10.0
5269,14101.0,2018-06-06 22:10:00,7.0
5270,14102.0,2018-06-06 22:20:00,7.0
5271,14103.0,2018-06-06 22:30:00,17.0
5272,14104.0,2018-06-06 22:40:00,18.0
5273,14105.0,2018-06-06 22:50:00,16.0
5274,14106.0,2018-06-06 23:00:00,6.0
5275,14107.0,2018-06-06 23:10:00,
5276,14108.0,2018-06-06 23:20:00,11.0
5277,14109.0,2018-06-06 23:30:00,10.0
5278,14110.0,2018-06-06 23:40:00,7.0
5279,14111.0,2018-06-06 23:50:00,7.0
5280,14112.0,2018-06-07 00:00:00,13.0
5281,14113.0,2018-06-07 00:10:00,18.0
5282,14114.0,2018-06-07 00:20:00,33.0
5283,14115.0,2018-06-07 00:30:00,27.0
5284,14116.0,2018-06-07 00:40:00,30.0
5285,14117.0,2018-06-07 00:50:00,35.0
5286,14118.0,2018-06-07 01:00:00,25.0
5287,14119.0,2018-06-07 01:10:00,16.0
5288,14120.0,2018-06-07 01:20:00,12.0
5289,14121.0,2018-06-07 01:30:00,11.0
5290,14122.0,2018-06-07 01:40:00,19.0
5291,14123.0,2018-06-07 01:50:00,17.0
5292,14124.0,2018-06-07 02:00:00,12.0
5293,14125.0,2018-06-07 02:10:00,22.0
5294,14126.0,2018-06-07 02:20:00,26.0
5295,14127.0,2018-06-07 02:30:00,13.0
5296,14128.0,2018-06-07 02:40:00,10.0
5297,14129.0,2018-06-07 02:50:00,
5298,14130.0,2018-06-07 03:00:00,13.0
5299,14131.0,2018-06-07 03:10:00,17.0
5300,14132.0,2018-06-07 03:20:00,14.0
5301,14133.0,2018-06-07 03:30:00,26.0
5302,14134.0,2018-06-07 03:40:00,19.0
5303,14135.0,2018-06-07 03:50:00,13.0
5304,14136.0,2018-06-07 04:00:00,12.0
5305,14137.0,2018-06-07 04:10:00,11.0
5306,14138.0,2018-06-07 04:20:00,15.0
5307,14139.0,2018-06-07 04:30:00,21.0
5308,14140.0,2018-06-07 04:40:00,10.0
5309,14141.0,2018-06-07 04:50:00,14.0
5310,14142.0,2018-06-07 05:00:00,12.0
5311,14143.0,2018-06-07 05:10:00,16.0
5312,14144.0,2018-06-07 05:20:00,1.0
5313,14145.0,2018-06-07 05:30:00,1.0
5314,14146.0,2018-06-07 05:40:00,0.0
5315,14147.0,2018-06-07 05:50:00,4.0
5316,14148.0,2018-06-07 06:00:00,2.0
5317,14149.0,2018-06-07 06:10:00,9.0
5318,14150.0,2018-06-07 06:20:00,1.0
5319,14151.0,2018-06-07 06:30:00,1.0
5320,14152.0,2018-06-07 06:40:00,2.0
5321,14153.0,2018-06-07 06:50:00,
5322,14154.0,2018-06-07 07:00:00,3.0
5323,14155.0,2018-06-07 07:10:00,4.0
5324,14156.0,2018-06-07 07:20:00,6.0
5325,14157.0,2018-06-07 07:30:00,3.0
5326,14158.0,2018-06-07 07:40:00,3.0
5327,14159.0,2018-06-07 07:50:00,15.0
5328,14160.0,2018-06-07 08:00:00,12.0
5329,14161.0,2018-06-07 08:10:00,14.0
5330,14162.0,2018-06-07 08:20:00,15.0
5331,14163.0,2018-06-07 08:30:00,9.0
5332,14164.0,2018-06-07 08:40:00,15.0
5333,14165.0,2018-06-07 08:50:00,13.0
5334,14166.0,2018-06-07 09:00:00,16.0
5335,14167.0,2018-06-07 09:10:00,23.0
5336,14168.0,2018-06-07 09:20:00,20.0
5337,14169.0,2018-06-07 09:30:00,13.0
5338,14170.0,2018-06-07 09:40:00,14.0
5339,14171.0,2018-06-07 09:50:00,18.0
5340,14172.0,2018-06-07 10:00:00,
5341,14173.0,2018-06-07 10:10:00,20.0
5342,14174.0,2018-06-07 10:20:00,18.0
5343,14175.0,2018-06-07 10:30:00,18.0
5344,14176.0,2018-06-07 10:40:00,11.0
5345,14177.0,2018-06-07 10:50:00,13.0
5346,14178.0,2018-06-07 11:00:00,15.0
5347,14179.0,2018-06-07 11:10:00,15.0
5348,14180.0,2018-06-07 11:20:00,9.0
5349,14181.0,2018-06-07 11:30:00,11.0
5350,14182.0,2018-06-07 11:40:00,18.0
5351,14183.0,2018-06-07 11:50:00,14.0
5352,14184.0,2018-06-07 12:00:00,15.0
5353,14185.0,2018-06-07 12:10:00,14.0
5354,14186.0,2018-06-07 12:20:00,15.0
5355,14187.0,2018-06-07 12:30:00,8.0
5356,14188.0,2018-06-07 12:40:00,4.0
5357,14189.0,2018-06-07 12:50:00,5.0
5358,14190.0,2018-06-07 13:00:00,5.0
5359,14191.0,2018-06-07 13:10:00,9.0
5360,14192.0,2018-06-07 13:20:00,13.0
5361,14193.0,2018-06-07 13:30:00,10.0
5362,14194.0,2018-06-07 13:40:00,6.0
5363,14195.0,2018-06-07 13:50:00,9.0
5364,14196.0,2018-06-07 14:00:00,9.0
5365,14197.0,2018-06-07 14:10:00,10.0
5366,14198.0,2018-06-07 14:20:00,13.0
5367,14199.0,2018-06-07 14:30:00,11.0
5368,14200.0,2018-06-07 14:40:00,12.0
5369,14201.0,2018-06-07 14:50:00,7.0
5370,14202.0,2018-06-07 15:00:00,4.0
5371,14203.0,2018-06-07 15:10:00,12.0
5372,14204.0,2018-06-07 15:20:00,7.0
5373,14205.0,2018-06-07 15:30:00,9.0
5374,14206.0,2018-06-07 15:40:00,15.0
5375,14207.0,2018-06-07 15:50:00,14.0
5376,14208.0,2018-06-07 16:00:00,13.0
5377,14209.0,2018-06-07 16:10:00,22.0
5378,14210.0,2018-06-07 16:20:00,25.0
5379,14211.0,2018-06-07 16:30:00,
5380,14212.0,2018-06-07 16:40:00,14.0
5381,14213.0,2018-06-07 16:50:00,15.0
5382,14214.0,2018-06-07 17:00:00,20.0
5383,14215.0,2018-06-07 17:10:00,19.0
5384,14216.0,2018-06-07 17:20:00,13.0
5385,14217.0,2018-06-07 17:30:00,26.0
5386,14218.0,2018-06-07 17:40:00,21.0
5387,14219.0,2018-06-07 17:50:00,14.0
5388,14220.0,2018-06-07 18:00:00,13.0
5389,14221.0,2018-06-07 18:10:00,8.0
5390,14222.0,2018-06-07 18:20:00,7.0
5391,14223.0,2018-06-07 18:30:00,3.0
5392,14224.0,2018-06-07 18:40:00,9.0
5393,14225.0,2018-06-07 18:50:00,18.0
5394,14226.0,2018-06-07 19:00:00,8.0
5395,14227.0,2018-06-07 19:10:00,5.0
5396,14228.0,2018-06-07 19:20:00,9.0
5397,14229.0,2018-06-07 19:30:00,15.0
5398,14230.0,2018-06-07 19:40:00,6.0
5399,14231.0,2018-06-07 19:50:00,5.0
5400,14232.0,2018-06-07 20:00:00,7.0
5401,14233.0,2018-06-07 20:10:00,9.0
5402,14234.0,2018-06-07 20:20:00,16.0
5403,14235.0,2018-06-07 20:30:00,9.0
5404,14236.0,2018-06-07 20:40:00,13.0
5405,14237.0,2018-06-07 20:50:00,7.0
5406,14238.0,2018-06-07 21:00:00,8.0
5407,14239.0,2018-06-07 21:10:00,13.0
5408,14240.0,2018-06-07 21:20:00,14.0
5409,14241.0,2018-06-07 21:30:00,14.0
5410,14242.0,2018-06-07 21:40:00,22.0
5411,14243.0,2018-06-07 21:50:00,15.0
5412,14244.0,2018-06-07 22:00:00,9.0
5413,14245.0,2018-06-07 22:10:00,15.0
5414,14246.0,2018-06-07 22:20:00,24.0
5415,14247.0,2018-06-07 22:30:00,
5416,14248.0,2018-06-07 22:40:00,12.0
5417,14249.0,2018-06-07 22:50:00,8.0
5418,14250.0,2018-06-07 23:00:00,11.0
5419,14251.0,2018-06-07 23:10:00,14.0
5420,14252.0,2018-06-07 23:20:00,13.0
5421,14253.0,2018-06-07 23:30:00,15.0
5422,14254.0,2018-06-07 23:40:00,23.0
5423,14255.0,2018-06-07 23:50:00,31.0
5424,14256.0,2018-06-08 00:00:00,33.0
5425,14257.0,2018-06-08 00:10:00,18.0
5426,14258.0,2018-06-08 00:20:00,
5427,14259.0,2018-06-08 00:30:00,32.0
5428,14260.0,2018-06-08 00:40:00,25.0
5429,14261.0,2018-06-08 00:50:00,23.0
5430,14262.0,2018-06-08 01:00:00,13.0
5431,14263.0,2018-06-08 01:10:00,9.0
5432,14264.0,2018-06-08 01:20:00,5.0
5433,14265.0,2018-06-08 01:30:00,8.0
5434,14266.0,2018-06-08 01:40:00,14.0
5435,14267.0,2018-06-08 01:50:00,20.0
5436,14268.0,2018-06-08 02:00:00,41.0
5437,14269.0,2018-06-08 02:10:00,
5438,14270.0,2018-06-08 02:20:00,35.0
5439,14271.0,2018-06-08 02:30:00,18.0
5440,14272.0,2018-06-08 02:40:00,
5441,14273.0,2018-06-08 02:50:00,3.0
5442,14274.0,2018-06-08 03:00:00,15.0
5443,14275.0,2018-06-08 03:10:00,21.0
5444,14276.0,2018-06-08 03:20:00,17.0
5445,14277.0,2018-06-08 03:30:00,21.0
5446,14278.0,2018-06-08 03:40:00,27.0
5447,14279.0,2018-06-08 03:50:00,9.0
5448,14280.0,2018-06-08 04:00:00,
5449,14281.0,2018-06-08 04:10:00,17.0
5450,14282.0,2018-06-08 04:20:00,14.0
5451,14283.0,2018-06-08 04:30:00,19.0
5452,14284.0,2018-06-08 04:40:00,20.0
5453,14285.0,2018-06-08 04:50:00,5.0
5454,14286.0,2018-06-08 05:00:00,8.0
5455,14287.0,2018-06-08 05:10:00,6.0
5456,14288.0,2018-06-08 05:20:00,7.0
5457,14289.0,2018-06-08 05:30:00,5.0
5458,14290.0,2018-06-08 05:40:00,6.0
5459,14291.0,2018-06-08 05:50:00,4.0
5460,14292.0,2018-06-08 06:00:00,6.0
5461,14293.0,2018-06-08 06:10:00,0.0
5462,14294.0,2018-06-08 06:20:00,4.0
5463,14295.0,2018-06-08 06:30:00,1.0
5464,14296.0,2018-06-08 06:40:00,0.0
5465,14297.0,2018-06-08 06:50:00,1.0
5466,14298.0,2018-06-08 07:00:00,1.0
5467,14299.0,2018-06-08 07:10:00,4.0
5468,14300.0,2018-06-08 07:20:00,3.0
5469,14301.0,2018-06-08 07:30:00,1.0
5470,14302.0,2018-06-08 07:40:00,1.0
5471,14303.0,2018-06-08 07:50:00,6.0
5472,14304.0,2018-06-08 08:00:00,8.0
5473,14305.0,2018-06-08 08:10:00,15.0
5474,14306.0,2018-06-08 08:20:00,20.0
5475,14307.0,2018-06-08 08:30:00,13.0
5476,14308.0,2018-06-08 08:40:00,11.0
5477,14309.0,2018-06-08 08:50:00,9.0
5478,14310.0,2018-06-08 09:00:00,18.0
5479,14311.0,2018-06-08 09:10:00,18.0
5480,14312.0,2018-06-08 09:20:00,17.0
5481,14313.0,2018-06-08 09:30:00,15.0
5482,14314.0,2018-06-08 09:40:00,25.0
5483,14315.0,2018-06-08 09:50:00,23.0
5484,14316.0,2018-06-08 10:00:00,27.0
5485,14317.0,2018-06-08 10:10:00,26.0
5486,14318.0,2018-06-08 10:20:00,23.0
5487,14319.0,2018-06-08 10:30:00,8.0
5488,14320.0,2018-06-08 10:40:00,12.0
5489,14321.0,2018-06-08 10:50:00,28.0
5490,14322.0,2018-06-08 11:00:00,22.0
5491,14323.0,2018-06-08 11:10:00,34.0
5492,14324.0,2018-06-08 11:20:00,18.0
5493,14325.0,2018-06-08 11:30:00,17.0
5494,14326.0,2018-06-08 11:40:00,14.0
5495,14327.0,2018-06-08 11:50:00,12.0
5496,14328.0,2018-06-08 12:00:00,9.0
5497,14329.0,2018-06-08 12:10:00,14.0
5498,14330.0,2018-06-08 12:20:00,16.0
5499,14331.0,2018-06-08 12:30:00,13.0
5500,14332.0,2018-06-08 12:40:00,14.0
5501,14333.0,2018-06-08 12:50:00,6.0
5502,14334.0,2018-06-08 13:00:00,6.0
5503,14335.0,2018-06-08 13:10:00,12.0
5504,14336.0,2018-06-08 13:20:00,16.0
5505,14337.0,2018-06-08 13:30:00,18.0
5506,14338.0,2018-06-08 13:40:00,15.0
