,index,ДАТА ВРЕМЯ,КОЛИЧЕСТВО ЗАКАЗОВ
4672,22336.0,2018-08-03 02:40:00,14.0
4673,22337.0,2018-08-03 02:50:00,13.0
4674,22338.0,2018-08-03 03:00:00,16.0
4675,22339.0,2018-08-03 03:10:00,11.0
4676,22340.0,2018-08-03 03:20:00,7.0
4677,22341.0,2018-08-03 03:30:00,15.0
4678,22342.0,2018-08-03 03:40:00,11.0
4679,22343.0,2018-08-03 03:50:00,18.0
4680,22344.0,2018-08-03 04:00:00,24.0
4681,22345.0,2018-08-03 04:10:00,30.0
4682,22346.0,2018-08-03 04:20:00,39.0
4683,22347.0,2018-08-03 04:30:00,23.0
4684,22348.0,2018-08-03 04:40:00,22.0
4685,22349.0,2018-08-03 04:50:00,34.0
4686,22350.0,2018-08-03 05:00:00,28.0
4687,22351.0,2018-08-03 05:10:00,
4688,22352.0,2018-08-03 05:20:00,5.0
4689,22353.0,2018-08-03 05:30:00,1.0
4690,22354.0,2018-08-03 05:40:00,
4691,22355.0,2018-08-03 05:50:00,1.0
4692,22356.0,2018-08-03 06:00:00,1.0
4693,22357.0,2018-08-03 06:10:00,1.0
4694,22358.0,2018-08-03 06:20:00,11.0
4695,22359.0,2018-08-03 06:30:00,21.0
4696,22360.0,2018-08-03 06:40:00,27.0
4697,22361.0,2018-08-03 06:50:00,25.0
4698,22362.0,2018-08-03 07:00:00,13.0
4699,22363.0,2018-08-03 07:10:00,2.0
4700,22364.0,2018-08-03 07:20:00,7.0
4701,22365.0,2018-08-03 07:30:00,6.0
4702,22366.0,2018-08-03 07:40:00,16.0
4703,22367.0,2018-08-03 07:50:00,10.0
4704,22368.0,2018-08-03 08:00:00,8.0
4705,22369.0,2018-08-03 08:10:00,17.0
4706,22370.0,2018-08-03 08:20:00,17.0
4707,22371.0,2018-08-03 08:30:00,12.0
4708,22372.0,2018-08-03 08:40:00,11.0
4709,22373.0,2018-08-03 08:50:00,22.0
4710,22374.0,2018-08-03 09:00:00,34.0
4711,22375.0,2018-08-03 09:10:00,17.0
4712,22376.0,2018-08-03 09:20:00,11.0
4713,22377.0,2018-08-03 09:30:00,4.0
4714,22378.0,2018-08-03 09:40:00,13.0
4715,22379.0,2018-08-03 09:50:00,35.0
4716,22380.0,2018-08-03 10:00:00,33.0
4717,22381.0,2018-08-03 10:10:00,33.0
4718,22382.0,2018-08-03 10:20:00,26.0
4719,22383.0,2018-08-03 10:30:00,23.0
4720,22384.0,2018-08-03 10:40:00,24.0
4721,22385.0,2018-08-03 10:50:00,20.0
4722,22386.0,2018-08-03 11:00:00,21.0
4723,22387.0,2018-08-03 11:10:00,25.0
4724,22388.0,2018-08-03 11:20:00,16.0
4725,22389.0,2018-08-03 11:30:00,12.0
4726,22390.0,2018-08-03 11:40:00,15.0
4727,22391.0,2018-08-03 11:50:00,16.0
4728,22392.0,2018-08-03 12:00:00,8.0
4729,22393.0,2018-08-03 12:10:00,15.0
4730,22394.0,2018-08-03 12:20:00,27.0
4731,22395.0,2018-08-03 12:30:00,16.0
4732,22396.0,2018-08-03 12:40:00,16.0
4733,22397.0,2018-08-03 12:50:00,14.0
4734,22398.0,2018-08-03 13:00:00,18.0
4735,22399.0,2018-08-03 13:10:00,17.0
4736,22400.0,2018-08-03 13:20:00,16.0
4737,22401.0,2018-08-03 13:30:00,17.0
4738,22402.0,2018-08-03 13:40:00,19.0
4739,22403.0,2018-08-03 13:50:00,19.0
4740,22404.0,2018-08-03 14:00:00,24.0
4741,22405.0,2018-08-03 14:10:00,18.0
4742,22406.0,2018-08-03 14:20:00,15.0
4743,22407.0,2018-08-03 14:30:00,8.0
4744,22408.0,2018-08-03 14:40:00,7.0
4745,22409.0,2018-08-03 14:50:00,3.0
4746,22410.0,2018-08-03 15:00:00,11.0
4747,22411.0,2018-08-03 15:10:00,11.0
4748,22412.0,2018-08-03 15:20:00,12.0
4749,22413.0,2018-08-03 15:30:00,17.0
4750,22414.0,2018-08-03 15:40:00,21.0
4751,22415.0,2018-08-03 15:50:00,24.0
4752,22416.0,2018-08-03 16:00:00,24.0
4753,22417.0,2018-08-03 16:10:00,21.0
4754,22418.0,2018-08-03 16:20:00,26.0
4755,22419.0,2018-08-03 16:30:00,27.0
4756,22420.0,2018-08-03 16:40:00,24.0
4757,22421.0,2018-08-03 16:50:00,18.0
4758,22422.0,2018-08-03 17:00:00,27.0
4759,22423.0,2018-08-03 17:10:00,22.0
4760,22424.0,2018-08-03 17:20:00,26.0
4761,22425.0,2018-08-03 17:30:00,24.0
4762,22426.0,2018-08-03 17:40:00,25.0
4763,22427.0,2018-08-03 17:50:00,18.0
4764,22428.0,2018-08-03 18:00:00,21.0
4765,22429.0,2018-08-03 18:10:00,9.0
4766,22430.0,2018-08-03 18:20:00,19.0
4767,22431.0,2018-08-03 18:30:00,19.0
4768,22432.0,2018-08-03 18:40:00,12.0
4769,22433.0,2018-08-03 18:50:00,11.0
4770,22434.0,2018-08-03 19:00:00,13.0
4771,22435.0,2018-08-03 19:10:00,19.0
4772,22436.0,2018-08-03 19:20:00,14.0
4773,22437.0,2018-08-03 19:30:00,12.0
4774,22438.0,2018-08-03 19:40:00,14.0
4775,22439.0,2018-08-03 19:50:00,19.0
4776,22440.0,2018-08-03 20:00:00,12.0
4777,22441.0,2018-08-03 20:10:00,11.0
4778,22442.0,2018-08-03 20:20:00,13.0
4779,22443.0,2018-08-03 20:30:00,16.0
4780,22444.0,2018-08-03 20:40:00,17.0
4781,22445.0,2018-08-03 20:50:00,18.0
4782,22446.0,2018-08-03 21:00:00,13.0
4783,22447.0,2018-08-03 21:10:00,23.0
4784,22448.0,2018-08-03 21:20:00,21.0
4785,22449.0,2018-08-03 21:30:00,27.0
4786,22450.0,2018-08-03 21:40:00,27.0
4787,22451.0,2018-08-03 21:50:00,12.0
4788,22452.0,2018-08-03 22:00:00,11.0
4789,22453.0,2018-08-03 22:10:00,20.0
4790,22454.0,2018-08-03 22:20:00,37.0
4791,22455.0,2018-08-03 22:30:00,42.0
4792,22456.0,2018-08-03 22:40:00,25.0
4793,22457.0,2018-08-03 22:50:00,35.0
4794,22458.0,2018-08-03 23:00:00,17.0
4795,22459.0,2018-08-03 23:10:00,14.0
4796,22460.0,2018-08-03 23:20:00,12.0
4797,22461.0,2018-08-03 23:30:00,20.0
4798,22462.0,2018-08-03 23:40:00,35.0
4799,22463.0,2018-08-03 23:50:00,25.0
4800,22464.0,2018-08-04 00:00:00,32.0
4801,22465.0,2018-08-04 00:10:00,32.0
4802,22466.0,2018-08-04 00:20:00,15.0
4803,22467.0,2018-08-04 00:30:00,32.0
4804,22468.0,2018-08-04 00:40:00,31.0
4805,22469.0,2018-08-04 00:50:00,27.0
4806,22470.0,2018-08-04 01:00:00,29.0
4807,22471.0,2018-08-04 01:10:00,22.0
4808,22472.0,2018-08-04 01:20:00,22.0
4809,22473.0,2018-08-04 01:30:00,
4810,22474.0,2018-08-04 01:40:00,18.0
4811,22475.0,2018-08-04 01:50:00,26.0
4812,22476.0,2018-08-04 02:00:00,46.0
4813,22477.0,2018-08-04 02:10:00,30.0
4814,22478.0,2018-08-04 02:20:00,40.0
4815,22479.0,2018-08-04 02:30:00,34.0
4816,22480.0,2018-08-04 02:40:00,35.0
4817,22481.0,2018-08-04 02:50:00,38.0
4818,22482.0,2018-08-04 03:00:00,28.0
4819,22483.0,2018-08-04 03:10:00,27.0
4820,22484.0,2018-08-04 03:20:00,23.0
4821,22485.0,2018-08-04 03:30:00,28.0
4822,22486.0,2018-08-04 03:40:00,22.0
4823,22487.0,2018-08-04 03:50:00,21.0
4824,22488.0,2018-08-04 04:00:00,24.0
4825,22489.0,2018-08-04 04:10:00,14.0
4826,22490.0,2018-08-04 04:20:00,18.0
4827,22491.0,2018-08-04 04:30:00,27.0
4828,22492.0,2018-08-04 04:40:00,29.0
4829,22493.0,2018-08-04 04:50:00,19.0
4830,22494.0,2018-08-04 05:00:00,27.0
4831,22495.0,2018-08-04 05:10:00,15.0
4832,22496.0,2018-08-04 05:20:00,15.0
4833,22497.0,2018-08-04 05:30:00,6.0
4834,22498.0,2018-08-04 05:40:00,4.0
4835,22499.0,2018-08-04 05:50:00,2.0
4836,22500.0,2018-08-04 06:00:00,20.0
4837,22501.0,2018-08-04 06:10:00,14.0
4838,22502.0,2018-08-04 06:20:00,3.0
4839,22503.0,2018-08-04 06:30:00,6.0
4840,22504.0,2018-08-04 06:40:00,
4841,22505.0,2018-08-04 06:50:00,1.0
4842,22506.0,2018-08-04 07:00:00,
4843,22507.0,2018-08-04 07:10:00,2.0
4844,22508.0,2018-08-04 07:20:00,1.0
4845,22509.0,2018-08-04 07:30:00,3.0
4846,22510.0,2018-08-04 07:40:00,5.0
4847,22511.0,2018-08-04 07:50:00,8.0
4848,22512.0,2018-08-04 08:00:00,19.0
4849,22513.0,2018-08-04 08:10:00,19.0
4850,22514.0,2018-08-04 08:20:00,22.0
4851,22515.0,2018-08-04 08:30:00,22.0
4852,22516.0,2018-08-04 08:40:00,18.0
4853,22517.0,2018-08-04 08:50:00,20.0
4854,22518.0,2018-08-04 09:00:00,22.0
4855,22519.0,2018-08-04 09:10:00,35.0
4856,22520.0,2018-08-04 09:20:00,21.0
4857,22521.0,2018-08-04 09:30:00,20.0
4858,22522.0,2018-08-04 09:40:00,16.0
4859,22523.0,2018-08-04 09:50:00,15.0
4860,22524.0,2018-08-04 10:00:00,15.0
4861,22525.0,2018-08-04 10:10:00,13.0
4862,22526.0,2018-08-04 10:20:00,
4863,22527.0,2018-08-04 10:30:00,11.0
4864,22528.0,2018-08-04 10:40:00,15.0
4865,22529.0,2018-08-04 10:50:00,15.0
4866,22530.0,2018-08-04 11:00:00,15.0
4867,22531.0,2018-08-04 11:10:00,10.0
4868,22532.0,2018-08-04 11:20:00,14.0
4869,22533.0,2018-08-04 11:30:00,12.0
4870,22534.0,2018-08-04 11:40:00,14.0
4871,22535.0,2018-08-04 11:50:00,32.0
4872,22536.0,2018-08-04 12:00:00,21.0
4873,22537.0,2018-08-04 12:10:00,22.0
4874,22538.0,2018-08-04 12:20:00,16.0
4875,22539.0,2018-08-04 12:30:00,10.0
4876,22540.0,2018-08-04 12:40:00,15.0
4877,22541.0,2018-08-04 12:50:00,12.0
4878,22542.0,2018-08-04 13:00:00,12.0
4879,22543.0,2018-08-04 13:10:00,4.0
4880,22544.0,2018-08-04 13:20:00,4.0
4881,22545.0,2018-08-04 13:30:00,2.0
4882,22546.0,2018-08-04 13:40:00,10.0
4883,22547.0,2018-08-04 13:50:00,7.0
4884,22548.0,2018-08-04 14:00:00,7.0
4885,22549.0,2018-08-04 14:10:00,10.0
4886,22550.0,2018-08-04 14:20:00,20.0
4887,22551.0,2018-08-04 14:30:00,33.0
4888,22552.0,2018-08-04 14:40:00,
4889,22553.0,2018-08-04 14:50:00,14.0
4890,22554.0,2018-08-04 15:00:00,13.0
4891,22555.0,2018-08-04 15:10:00,11.0
4892,22556.0,2018-08-04 15:20:00,12.0
4893,22557.0,2018-08-04 15:30:00,21.0
4894,22558.0,2018-08-04 15:40:00,29.0
4895,22559.0,2018-08-04 15:50:00,21.0
4896,22560.0,2018-08-04 16:00:00,21.0
4897,22561.0,2018-08-04 16:10:00,25.0
4898,22562.0,2018-08-04 16:20:00,21.0
4899,22563.0,2018-08-04 16:30:00,25.0
4900,22564.0,2018-08-04 16:40:00,39.0
4901,22565.0,2018-08-04 16:50:00,35.0
4902,22566.0,2018-08-04 17:00:00,28.0
4903,22567.0,2018-08-04 17:10:00,21.0
4904,22568.0,2018-08-04 17:20:00,11.0
4905,22569.0,2018-08-04 17:30:00,18.0
4906,22570.0,2018-08-04 17:40:00,32.0
4907,22571.0,2018-08-04 17:50:00,18.0
4908,22572.0,2018-08-04 18:00:00,12.0
4909,22573.0,2018-08-04 18:10:00,9.0
4910,22574.0,2018-08-04 18:20:00,8.0
4911,22575.0,2018-08-04 18:30:00,9.0
4912,22576.0,2018-08-04 18:40:00,13.0
4913,22577.0,2018-08-04 18:50:00,10.0
4914,22578.0,2018-08-04 19:00:00,13.0
4915,22579.0,2018-08-04 19:10:00,17.0
4916,22580.0,2018-08-04 19:20:00,22.0
4917,22581.0,2018-08-04 19:30:00,24.0
4918,22582.0,2018-08-04 19:40:00,13.0
4919,22583.0,2018-08-04 19:50:00,
4920,22584.0,2018-08-04 20:00:00,18.0
4921,22585.0,2018-08-04 20:10:00,16.0
4922,22586.0,2018-08-04 20:20:00,6.0
4923,22587.0,2018-08-04 20:30:00,5.0
4924,22588.0,2018-08-04 20:40:00,12.0
4925,22589.0,2018-08-04 20:50:00,26.0
4926,22590.0,2018-08-04 21:00:00,10.0
4927,22591.0,2018-08-04 21:10:00,20.0
4928,22592.0,2018-08-04 21:20:00,16.0
4929,22593.0,2018-08-04 21:30:00,21.0
4930,22594.0,2018-08-04 21:40:00,19.0
4931,22595.0,2018-08-04 21:50:00,12.0
4932,22596.0,2018-08-04 22:00:00,
4933,22597.0,2018-08-04 22:10:00,18.0
4934,22598.0,2018-08-04 22:20:00,24.0
4935,22599.0,2018-08-04 22:30:00,18.0
4936,22600.0,2018-08-04 22:40:00,8.0
4937,22601.0,2018-08-04 22:50:00,10.0
4938,22602.0,2018-08-04 23:00:00,15.0
4939,22603.0,2018-08-04 23:10:00,10.0
4940,22604.0,2018-08-04 23:20:00,17.0
4941,22605.0,2018-08-04 23:30:00,33.0
4942,22606.0,2018-08-04 23:40:00,27.0
4943,22607.0,2018-08-04 23:50:00,29.0
4944,22608.0,2018-08-05 00:00:00,23.0
4945,22609.0,2018-08-05 00:10:00,
4946,22610.0,2018-08-05 00:20:00,8.0
4947,22611.0,2018-08-05 00:30:00,17.0
4948,22612.0,2018-08-05 00:40:00,30.0
4949,22613.0,2018-08-05 00:50:00,26.0
4950,22614.0,2018-08-05 01:00:00,
4951,22615.0,2018-08-05 01:10:00,22.0
4952,22616.0,2018-08-05 01:20:00,16.0
4953,22617.0,2018-08-05 01:30:00,15.0
4954,22618.0,2018-08-05 01:40:00,18.0
4955,22619.0,2018-08-05 01:50:00,18.0
4956,22620.0,2018-08-05 02:00:00,16.0
4957,22621.0,2018-08-05 02:10:00,23.0
4958,22622.0,2018-08-05 02:20:00,26.0
4959,22623.0,2018-08-05 02:30:00,25.0
4960,22624.0,2018-08-05 02:40:00,31.0
4961,22625.0,2018-08-05 02:50:00,26.0
4962,22626.0,2018-08-05 03:00:00,17.0
4963,22627.0,2018-08-05 03:10:00,18.0
4964,22628.0,2018-08-05 03:20:00,14.0
4965,22629.0,2018-08-05 03:30:00,21.0
4966,22630.0,2018-08-05 03:40:00,19.0
4967,22631.0,2018-08-05 03:50:00,30.0
4968,22632.0,2018-08-05 04:00:00,33.0
4969,22633.0,2018-08-05 04:10:00,22.0
4970,22634.0,2018-08-05 04:20:00,20.0
4971,22635.0,2018-08-05 04:30:00,11.0
4972,22636.0,2018-08-05 04:40:00,13.0
4973,22637.0,2018-08-05 04:50:00,23.0
4974,22638.0,2018-08-05 05:00:00,29.0
4975,22639.0,2018-08-05 05:10:00,30.0
4976,22640.0,2018-08-05 05:20:00,20.0
4977,22641.0,2018-08-05 05:30:00,4.0
4978,22642.0,2018-08-05 05:40:00,4.0
4979,22643.0,2018-08-05 05:50:00,5.0
4980,22644.0,2018-08-05 06:00:00,4.0
4981,22645.0,2018-08-05 06:10:00,6.0
4982,22646.0,2018-08-05 06:20:00,6.0
4983,22647.0,2018-08-05 06:30:00,2.0
4984,22648.0,2018-08-05 06:40:00,2.0
4985,22649.0,2018-08-05 06:50:00,1.0
4986,22650.0,2018-08-05 07:00:00,3.0
4987,22651.0,2018-08-05 07:10:00,4.0
4988,22652.0,2018-08-05 07:20:00,2.0
4989,22653.0,2018-08-05 07:30:00,3.0
4990,22654.0,2018-08-05 07:40:00,3.0
4991,22655.0,2018-08-05 07:50:00,11.0
4992,22656.0,2018-08-05 08:00:00,18.0
4993,22657.0,2018-08-05 08:10:00,20.0
4994,22658.0,2018-08-05 08:20:00,14.0
4995,22659.0,2018-08-05 08:30:00,12.0
4996,22660.0,2018-08-05 08:40:00,10.0
4997,22661.0,2018-08-05 08:50:00,9.0
4998,22662.0,2018-08-05 09:00:00,16.0
4999,22663.0,2018-08-05 09:10:00,15.0
5000,22664.0,2018-08-05 09:20:00,20.0
5001,22665.0,2018-08-05 09:30:00,13.0
5002,22666.0,2018-08-05 09:40:00,8.0
5003,22667.0,2018-08-05 09:50:00,
5004,22668.0,2018-08-05 10:00:00,19.0
5005,22669.0,2018-08-05 10:10:00,15.0
5006,22670.0,2018-08-05 10:20:00,14.0
5007,22671.0,2018-08-05 10:30:00,7.0
5008,22672.0,2018-08-05 10:40:00,8.0
5009,22673.0,2018-08-05 10:50:00,15.0
5010,22674.0,2018-08-05 11:00:00,15.0
5011,22675.0,2018-08-05 11:10:00,10.0
5012,22676.0,2018-08-05 11:20:00,7.0
5013,22677.0,2018-08-05 11:30:00,13.0
5014,22678.0,2018-08-05 11:40:00,11.0
5015,22679.0,2018-08-05 11:50:00,6.0
5016,22680.0,2018-08-05 12:00:00,8.0
5017,22681.0,2018-08-05 12:10:00,18.0
5018,22682.0,2018-08-05 12:20:00,9.0
5019,22683.0,2018-08-05 12:30:00,20.0
5020,22684.0,2018-08-05 12:40:00,14.0
5021,22685.0,2018-08-05 12:50:00,17.0
5022,22686.0,2018-08-05 13:00:00,11.0
5023,22687.0,2018-08-05 13:10:00,10.0
5024,22688.0,2018-08-05 13:20:00,12.0
5025,22689.0,2018-08-05 13:30:00,18.0
5026,22690.0,2018-08-05 13:40:00,19.0
5027,22691.0,2018-08-05 13:50:00,14.0
5028,22692.0,2018-08-05 14:00:00,11.0
5029,22693.0,2018-08-05 14:10:00,20.0
5030,22694.0,2018-08-05 14:20:00,12.0
5031,22695.0,2018-08-05 14:30:00,19.0
5032,22696.0,2018-08-05 14:40:00,11.0
5033,22697.0,2018-08-05 14:50:00,21.0
5034,22698.0,2018-08-05 15:00:00,
5035,22699.0,2018-08-05 15:10:00,22.0
5036,22700.0,2018-08-05 15:20:00,25.0
5037,22701.0,2018-08-05 15:30:00,21.0
5038,22702.0,2018-08-05 15:40:00,23.0
5039,22703.0,2018-08-05 15:50:00,
5040,22704.0,2018-08-05 16:00:00,22.0
5041,22705.0,2018-08-05 16:10:00,21.0
5042,22706.0,2018-08-05 16:20:00,24.0
5043,22707.0,2018-08-05 16:30:00,28.0
5044,22708.0,2018-08-05 16:40:00,29.0
5045,22709.0,2018-08-05 16:50:00,
5046,22710.0,2018-08-05 17:00:00,19.0
5047,22711.0,2018-08-05 17:10:00,24.0
5048,22712.0,2018-08-05 17:20:00,21.0
5049,22713.0,2018-08-05 17:30:00,24.0
5050,22714.0,2018-08-05 17:40:00,20.0
5051,22715.0,2018-08-05 17:50:00,16.0
5052,22716.0,2018-08-05 18:00:00,10.0
5053,22717.0,2018-08-05 18:10:00,6.0
5054,22718.0,2018-08-05 18:20:00,5.0
5055,22719.0,2018-08-05 18:30:00,5.0
5056,22720.0,2018-08-05 18:40:00,8.0
5057,22721.0,2018-08-05 18:50:00,8.0
5058,22722.0,2018-08-05 19:00:00,8.0
5059,22723.0,2018-08-05 19:10:00,14.0
5060,22724.0,2018-08-05 19:20:00,11.0
5061,22725.0,2018-08-05 19:30:00,13.0
5062,22726.0,2018-08-05 19:40:00,18.0
5063,22727.0,2018-08-05 19:50:00,19.0
5064,22728.0,2018-08-05 20:00:00,18.0
5065,22729.0,2018-08-05 20:10:00,16.0
5066,22730.0,2018-08-05 20:20:00,12.0
5067,22731.0,2018-08-05 20:30:00,14.0
5068,22732.0,2018-08-05 20:40:00,12.0
5069,22733.0,2018-08-05 20:50:00,18.0
5070,22734.0,2018-08-05 21:00:00,15.0
5071,22735.0,2018-08-05 21:10:00,26.0
5072,22736.0,2018-08-05 21:20:00,12.0
5073,22737.0,2018-08-05 21:30:00,18.0
5074,22738.0,2018-08-05 21:40:00,14.0
5075,22739.0,2018-08-05 21:50:00,16.0
5076,22740.0,2018-08-05 22:00:00,18.0
5077,22741.0,2018-08-05 22:10:00,21.0
5078,22742.0,2018-08-05 22:20:00,11.0
5079,22743.0,2018-08-05 22:30:00,18.0
5080,22744.0,2018-08-05 22:40:00,9.0
5081,22745.0,2018-08-05 22:50:00,20.0
5082,22746.0,2018-08-05 23:00:00,12.0
5083,22747.0,2018-08-05 23:10:00,20.0
5084,22748.0,2018-08-05 23:20:00,22.0
5085,22749.0,2018-08-05 23:30:00,21.0
5086,22750.0,2018-08-05 23:40:00,31.0
5087,22751.0,2018-08-05 23:50:00,38.0
5088,22752.0,2018-08-06 00:00:00,37.0
5089,22753.0,2018-08-06 00:10:00,25.0
5090,22754.0,2018-08-06 00:20:00,42.0
5091,22755.0,2018-08-06 00:30:00,48.0
5092,22756.0,2018-08-06 00:40:00,52.0
5093,22757.0,2018-08-06 00:50:00,44.0
5094,22758.0,2018-08-06 01:00:00,35.0
5095,22759.0,2018-08-06 01:10:00,26.0
5096,22760.0,2018-08-06 01:20:00,28.0
5097,22761.0,2018-08-06 01:30:00,23.0
5098,22762.0,2018-08-06 01:40:00,25.0
5099,22763.0,2018-08-06 01:50:00,33.0
5100,22764.0,2018-08-06 02:00:00,27.0
5101,22765.0,2018-08-06 02:10:00,22.0
5102,22766.0,2018-08-06 02:20:00,16.0
5103,22767.0,2018-08-06 02:30:00,20.0
5104,22768.0,2018-08-06 02:40:00,7.0
5105,22769.0,2018-08-06 02:50:00,12.0
5106,22770.0,2018-08-06 03:00:00,23.0
5107,22771.0,2018-08-06 03:10:00,23.0
5108,22772.0,2018-08-06 03:20:00,31.0
5109,22773.0,2018-08-06 03:30:00,33.0
5110,22774.0,2018-08-06 03:40:00,38.0
5111,22775.0,2018-08-06 03:50:00,36.0
5112,22776.0,2018-08-06 04:00:00,27.0
5113,22777.0,2018-08-06 04:10:00,39.0
5114,22778.0,2018-08-06 04:20:00,46.0
5115,22779.0,2018-08-06 04:30:00,29.0
5116,22780.0,2018-08-06 04:40:00,31.0
5117,22781.0,2018-08-06 04:50:00,13.0
5118,22782.0,2018-08-06 05:00:00,10.0
5119,22783.0,2018-08-06 05:10:00,5.0
5120,22784.0,2018-08-06 05:20:00,3.0
5121,22785.0,2018-08-06 05:30:00,8.0
5122,22786.0,2018-08-06 05:40:00,15.0
5123,22787.0,2018-08-06 05:50:00,9.0
5124,22788.0,2018-08-06 06:00:00,12.0
5125,22789.0,2018-08-06 06:10:00,1.0
5126,22790.0,2018-08-06 06:20:00,2.0
5127,22791.0,2018-08-06 06:30:00,4.0
5128,22792.0,2018-08-06 06:40:00,4.0
5129,22793.0,2018-08-06 06:50:00,3.0
5130,22794.0,2018-08-06 07:00:00,3.0
5131,22795.0,2018-08-06 07:10:00,3.0
5132,22796.0,2018-08-06 07:20:00,7.0
5133,22797.0,2018-08-06 07:30:00,6.0
5134,22798.0,2018-08-06 07:40:00,6.0
5135,22799.0,2018-08-06 07:50:00,17.0
5136,22800.0,2018-08-06 08:00:00,11.0
5137,22801.0,2018-08-06 08:10:00,7.0
5138,22802.0,2018-08-06 08:20:00,9.0
5139,22803.0,2018-08-06 08:30:00,14.0
5140,22804.0,2018-08-06 08:40:00,16.0
5141,22805.0,2018-08-06 08:50:00,20.0
5142,22806.0,2018-08-06 09:00:00,27.0
5143,22807.0,2018-08-06 09:10:00,17.0
5144,22808.0,2018-08-06 09:20:00,14.0
5145,22809.0,2018-08-06 09:30:00,18.0
5146,22810.0,2018-08-06 09:40:00,24.0
5147,22811.0,2018-08-06 09:50:00,36.0
5148,22812.0,2018-08-06 10:00:00,16.0
5149,22813.0,2018-08-06 10:10:00,18.0
5150,22814.0,2018-08-06 10:20:00,19.0
5151,22815.0,2018-08-06 10:30:00,14.0
5152,22816.0,2018-08-06 10:40:00,20.0
5153,22817.0,2018-08-06 10:50:00,37.0
5154,22818.0,2018-08-06 11:00:00,18.0
5155,22819.0,2018-08-06 11:10:00,22.0
5156,22820.0,2018-08-06 11:20:00,24.0
5157,22821.0,2018-08-06 11:30:00,21.0
5158,22822.0,2018-08-06 11:40:00,28.0
5159,22823.0,2018-08-06 11:50:00,18.0
5160,22824.0,2018-08-06 12:00:00,
5161,22825.0,2018-08-06 12:10:00,10.0
5162,22826.0,2018-08-06 12:20:00,14.0
5163,22827.0,2018-08-06 12:30:00,15.0
5164,22828.0,2018-08-06 12:40:00,21.0
5165,22829.0,2018-08-06 12:50:00,19.0
5166,22830.0,2018-08-06 13:00:00,24.0
5167,22831.0,2018-08-06 13:10:00,24.0
5168,22832.0,2018-08-06 13:20:00,17.0
5169,22833.0,2018-08-06 13:30:00,16.0
5170,22834.0,2018-08-06 13:40:00,7.0
5171,22835.0,2018-08-06 13:50:00,16.0
5172,22836.0,2018-08-06 14:00:00,14.0
5173,22837.0,2018-08-06 14:10:00,14.0
5174,22838.0,2018-08-06 14:20:00,11.0
5175,22839.0,2018-08-06 14:30:00,17.0
5176,22840.0,2018-08-06 14:40:00,19.0
5177,22841.0,2018-08-06 14:50:00,23.0
5178,22842.0,2018-08-06 15:00:00,
5179,22843.0,2018-08-06 15:10:00,18.0
5180,22844.0,2018-08-06 15:20:00,19.0
5181,22845.0,2018-08-06 15:30:00,17.0
5182,22846.0,2018-08-06 15:40:00,20.0
5183,22847.0,2018-08-06 15:50:00,16.0
5184,22848.0,2018-08-06 16:00:00,25.0
5185,22849.0,2018-08-06 16:10:00,43.0
5186,22850.0,2018-08-06 16:20:00,41.0
5187,22851.0,2018-08-06 16:30:00,37.0
5188,22852.0,2018-08-06 16:40:00,24.0
5189,22853.0,2018-08-06 16:50:00,34.0
5190,22854.0,2018-08-06 17:00:00,27.0
5191,22855.0,2018-08-06 17:10:00,14.0
5192,22856.0,2018-08-06 17:20:00,25.0
5193,22857.0,2018-08-06 17:30:00,21.0
5194,22858.0,2018-08-06 17:40:00,29.0
5195,22859.0,2018-08-06 17:50:00,17.0
5196,22860.0,2018-08-06 18:00:00,10.0
5197,22861.0,2018-08-06 18:10:00,16.0
5198,22862.0,2018-08-06 18:20:00,19.0
5199,22863.0,2018-08-06 18:30:00,21.0
5200,22864.0,2018-08-06 18:40:00,4.0
5201,22865.0,2018-08-06 18:50:00,15.0
5202,22866.0,2018-08-06 19:00:00,10.0
5203,22867.0,2018-08-06 19:10:00,16.0
5204,22868.0,2018-08-06 19:20:00,20.0
5205,22869.0,2018-08-06 19:30:00,21.0
5206,22870.0,2018-08-06 19:40:00,21.0
5207,22871.0,2018-08-06 19:50:00,16.0
5208,22872.0,2018-08-06 20:00:00,13.0
5209,22873.0,2018-08-06 20:10:00,6.0
5210,22874.0,2018-08-06 20:20:00,11.0
5211,22875.0,2018-08-06 20:30:00,9.0
5212,22876.0,2018-08-06 20:40:00,12.0
5213,22877.0,2018-08-06 20:50:00,16.0
5214,22878.0,2018-08-06 21:00:00,16.0
5215,22879.0,2018-08-06 21:10:00,15.0
5216,22880.0,2018-08-06 21:20:00,15.0
5217,22881.0,2018-08-06 21:30:00,17.0
5218,22882.0,2018-08-06 21:40:00,16.0
5219,22883.0,2018-08-06 21:50:00,19.0
5220,22884.0,2018-08-06 22:00:00,12.0
5221,22885.0,2018-08-06 22:10:00,23.0
5222,22886.0,2018-08-06 22:20:00,20.0
5223,22887.0,2018-08-06 22:30:00,24.0
5224,22888.0,2018-08-06 22:40:00,13.0
5225,22889.0,2018-08-06 22:50:00,9.0
5226,22890.0,2018-08-06 23:00:00,18.0
5227,22891.0,2018-08-06 23:10:00,17.0
5228,22892.0,2018-08-06 23:20:00,26.0
5229,22893.0,2018-08-06 23:30:00,21.0
5230,22894.0,2018-08-06 23:40:00,23.0
5231,22895.0,2018-08-06 23:50:00,14.0
